,index,hotbit
0,0,-70.60068019971413
1,1,-70.59993889649206
2,2,-70.58487939786988
3,3,-70.5782366281677
4,4,-70.56817037568698
5,5,-70.55751237779384
6,6,-70.5470535689206
7,7,-70.54539701953792
8,8,-70.53951757386648
9,9,-70.5332487791635
