,index,hotbit
0,0,-138.2071664015624
1,1,-138.20691370301756
2,2,-138.20684736554495
3,3,-138.20684014322126
4,4,-138.20662534702137
5,5,-138.20595637638883
6,6,-138.2054329920395
7,7,-138.20517527036668
8,8,-138.20500355307422
9,9,-138.2043438728541
10,10,-138.20406974582306
11,11,-138.20344323748384
12,12,-138.20339552505197
13,13,-138.20314611022218
14,14,-138.20219888974646
15,15,-138.20206773617485
16,16,-138.2017485013797
17,17,-138.20160527487724
18,18,-138.2012115820695
19,19,-138.20119978976652
20,20,-138.20114611527447
21,21,-138.20113424130932
22,22,-138.2005576340057
23,23,-138.2005269007351
24,24,-138.20041456156378
25,25,-138.19971028323937
26,26,-138.19919301141397
27,27,-138.19876366470862
28,28,-138.19858738055257
29,29,-138.19802299817854
30,30,-138.1978272329884
31,31,-138.19777286106728
32,32,-138.19737831885357
33,33,-138.19728325819756
34,34,-138.1966537574683
35,35,-138.19661460784187
36,36,-138.19623709193547
37,37,-138.19621690551764
38,38,-138.19543084513475
39,39,-138.1952975024601
40,40,-138.19508211414075
41,41,-138.19465153517524
42,42,-138.19409816986376
43,43,-138.193890818633
44,44,-138.1938465615052
45,45,-138.1937319884737
46,46,-138.19365268438855
47,47,-138.19349404641525
48,48,-138.19336294258562
49,49,-138.19333493778083
50,50,-138.19320255007108
51,51,-138.19276651270286
52,52,-138.1924482407719
53,53,-138.19241257553108
54,54,-138.19231438627503
55,55,-138.1923052861457
56,56,-138.1920604720391
57,57,-138.19190597913268
58,58,-138.19179881015464
59,59,-138.19177887207115
60,60,-138.19124985375913
61,61,-138.1911334056208
62,62,-138.19112000181565
63,63,-138.19088074395006
64,64,-138.19062578105593
65,65,-138.19048550991647
66,66,-138.1903570246635
67,67,-138.19026420046805
68,68,-138.19022071120423
69,69,-138.19021769570452
70,70,-138.19017428624295
71,71,-138.19010828099078
72,72,-138.19008858680002
73,73,-138.1898641115945
74,74,-138.18979976374624
75,75,-138.18966020272796
76,76,-138.18947242371632
77,77,-138.18935975644592
78,78,-138.1891593653038
79,79,-138.18910319417398
80,80,-138.18879907572898
81,81,-138.1884555114359
82,82,-138.1884540866272
83,83,-138.18843479431143
84,84,-138.1880311513828
85,85,-138.1879240243918
86,86,-138.18788809036516
87,87,-138.18779759070264
88,88,-138.18777190551646
89,89,-138.18776713389798
90,90,-138.1876831597491
91,91,-138.1875577867853
92,92,-138.18752478836882
93,93,-138.18718645033925
94,94,-138.18692561742466
95,95,-138.18619091216965
96,96,-138.18600792489883
97,97,-138.18595695230135
98,98,-138.18590848095096
99,99,-138.18583436532538
100,100,-138.18559813772129
101,101,-138.1855365778108
102,102,-138.1855015236573
103,103,-138.1852870578283
104,104,-138.1849417937733
105,105,-138.18482489216137
106,106,-138.1848119856063
107,107,-138.1848079467719
108,108,-138.18466897623182
109,109,-138.18459592171462
110,110,-138.1845837489193
111,111,-138.18456253552404
112,112,-138.18446497199704
113,113,-138.18438907914742
114,114,-138.184003376531
115,115,-138.18387188555346
116,116,-138.18386992406442
117,117,-138.18382059095984
118,118,-138.18378822612442
119,119,-138.1837820245778
120,120,-138.18374085065454
121,121,-138.1837290999864
122,122,-138.18301078624734
123,123,-138.1829338626044
124,124,-138.1825027370228
125,125,-138.18242604209593
126,126,-138.1823796075961
127,127,-138.18202553256958
128,128,-138.18197897205312
129,129,-138.181969722301
130,130,-138.18189102075496
131,131,-138.18187998986343
132,132,-138.18187215543867
133,133,-138.1815857272992
134,134,-138.1814379784454
135,135,-138.1810436798595
136,136,-138.18080161594628
137,137,-138.1806993863521
138,138,-138.17991536378508
139,139,-138.17884282150726
140,140,-138.17878641811706
141,141,-138.1787059016283
142,142,-138.17861987261574
143,143,-138.17853660886897
144,144,-138.17852823342253
145,145,-138.1783497741792
146,146,-138.1782685458843
147,147,-138.17825829037633
148,148,-138.17814848366788
149,149,-138.17809170162423
150,150,-138.17798406428108
151,151,-138.1778234458577
152,152,-138.17778020345247
153,153,-138.17767760881804
154,154,-138.17756296011146
155,155,-138.17755154777024
156,156,-138.17744334253177
157,157,-138.17727939983388
158,158,-138.17720205627234
159,159,-138.17713290135907
160,160,-138.17699540794717
161,161,-138.17658017118436
162,162,-138.17649762697351
163,163,-138.17647163164997
164,164,-138.1764674248078
165,165,-138.17638454910127
166,166,-138.17633610425605
167,167,-138.17610261680636
168,168,-138.1756993655763
169,169,-138.1756293846638
170,170,-138.17541478856515
171,171,-138.17537480211956
172,172,-138.1751736358433
173,173,-138.17497506252766
174,174,-138.1748239733471
175,175,-138.17454094033837
176,176,-138.17451055512572
177,177,-138.17438263625627
178,178,-138.17435120341167
179,179,-138.17420497665
180,180,-138.1737918476016
181,181,-138.17374536173963
182,182,-138.17353673521302
183,183,-138.1735052961552
184,184,-138.17349684140424
185,185,-138.1734580723927
186,186,-138.1731636960053
187,187,-138.17300572274326
188,188,-138.1729995124747
189,189,-138.17294433247446
190,190,-138.17290075213475
191,191,-138.17285159251117
192,192,-138.17284474367045
193,193,-138.17284231255928
194,194,-138.1727930257739
