,index,hotbit
0,0,-46.06188162443402
1,1,-46.061844287204906
2,2,-46.061459806438506
3,3,-46.016066792069125
4,4,-46.0160200972914
5,5,-46.01597160288708
6,6,-46.01486378899466
7,7,-46.01485792947011
8,8,-46.01465120171264
9,9,-46.001914885000474
10,10,-46.00185853149975
11,11,-45.999790234671536
12,12,-45.98167245629452
13,13,-45.98144521897791
14,14,-45.98093745150965
15,15,-45.97996031903239
16,16,-45.979932745554436
17,17,-45.97987460905114
18,18,-45.9779587801728
19,19,-45.97782022104525
20,20,-45.9778039370924
21,21,-45.97331222140798
22,22,-45.9730235194682
23,23,-45.972829228478986
24,24,-45.961829917288355
25,25,-45.9618271279204
26,26,-45.96180919250742
27,27,-45.95926641556332
28,28,-45.959260514601624
29,29,-45.959070442227755
30,30,-45.94942005627843
31,31,-45.94911647062986
32,32,-45.949099903563535
33,33,-45.934448948100396
34,34,-45.93439020251026
35,35,-45.934144273891945
36,36,-45.91255030360571
37,37,-45.91250551380898
38,38,-45.91232651041395
39,39,-45.904430051242514
40,40,-45.904239602218354
41,41,-45.9038436550116
