,index,hotbit,gaussian
240,240.0,-2842.3892350483097,
241,241.0,-2842.3889035554307,
242,241.99999999999997,-2842.384687246768,
243,243.0,-2842.384624025051,
244,244.0,-2842.384340747077,
245,245.0,-2842.379220464068,
246,246.0,-2842.3788869289874,
247,247.00000000000003,-2842.374537971221,
248,247.99999999999997,-2842.3660502262032,
249,249.0,-2842.3650404523028,
250,250.0,-2842.3649897680607,
251,251.0,-2842.3614155567957,
252,252.00000000000003,-2842.359031644238,
253,252.99999999999997,-2842.3569056386827,
254,254.0,-2842.355464614914,
255,255.0,-2842.3540494324748,
256,256.0,-2842.3536391012744,
257,257.0,-2842.3491551880525,
258,258.0,-2842.342737793989,
259,259.0,-2842.3418976965304,
260,260.0,-2842.3417709580976,
261,261.0,-2842.3391781364026,
262,262.0,-2842.3340864560755,
263,263.0,-2842.3337583459484,
264,264.0,-2842.326695681977,
265,265.0,-2842.3153440364586,
266,266.0,-2842.314642064757,
267,267.0,-2842.3060264645005,
268,268.0,-2842.3053073074793,
269,269.0,-2842.304368733493,
270,270.0,-2842.297283876255,
271,271.0,-2842.277061446811,
272,272.0,-2842.275611178058,
273,273.0,-2842.2716649572167,
274,274.0,-2842.267336845338,
275,275.0,-2842.2537545921055,
276,276.0,-2842.252310100155,
277,277.0,-2842.1837398914786,
278,278.0,-2842.1741543108883,
279,279.0,-2842.16883666633,
280,280.0,-2842.1550365018975,
281,281.0,-2842.1227120046246,
282,282.0,-2842.1125155928407,
283,283.0,-2842.1110437226853,
284,284.0,-2842.089354637859,
285,285.0,-2842.0753675096676,
286,286.0,-2842.0706458871036,
287,287.0,-2842.0420455869507,
288,288.0,-2842.0402126136114,
289,289.0,-2842.0390680480014,
290,290.0,-2842.0324408735964,
291,291.0,-2842.028215841201,
292,292.0,-2842.0276861389057,
293,293.0,-2842.0263161156086,
294,294.0,-2842.0117398078482,
295,295.0,-2842.0090387924174,
296,296.0,-2842.003675259133,
297,297.0,-2842.00309787055,
298,298.0,-2841.9951187133647,
299,299.0,-2841.9915621302503,
300,300.0,-2841.9882857558505,
301,301.0,-2841.9862121256588,
302,302.0,-2841.97128522949,
303,303.0,-2841.9650926017966,
304,304.0,-2841.9639917036743,
305,305.0,-2841.9453282277595,
306,306.0,-2841.942682017106,
307,307.0,-2841.9373657767865,
308,308.0,-2841.9349101478524,
309,309.0,-2841.9259110908156,
310,310.0,-2841.9235599935205,
311,311.0,-2841.9206097063343,
312,312.0,-2841.9068324584887,
313,313.0,-2841.900404688739,
314,314.0,-2841.8878167678727,
315,315.0,-2841.8767711885835,
316,316.0,-2841.873961548061,
317,317.0,-2841.873283520411,
318,318.0,-2841.87296532444,
319,319.0,-2841.8423269859945,
320,320.0,-2841.840119453162,
321,321.0,-2841.83936408191,
322,322.0,-2841.824454890913,
323,323.0,-2841.8157110851594,
324,324.0,-2841.8108017982327,
325,325.0,-2841.810282665874,
326,326.0,-2841.804975677297,
327,327.0,-2841.8042417501765,
328,328.0,-2841.7893771639224,
329,329.0,-2841.782778827682,
330,330.0,-2841.77435321368,
331,331.0,-2841.766769893948,
332,332.0,-2841.7613691660213,
333,333.0,-2841.751225375176,
334,334.0,-2841.749538534299,
335,335.0,-2841.7468013774096,
336,336.0,-2841.740891922016,
337,337.0,-2841.7404724819517,
338,338.0,-2841.705145947027,
339,339.0,-2841.7027593997027,
340,340.0,-2841.7009195693327,
341,341.0,-2841.696116867645,
342,342.0,-2841.692088781461,
343,343.0,-2841.689841478339,
344,344.0,-2841.679243190085,
345,345.0,-2841.6510709868176,
346,346.0,-2841.6463945945497,
347,347.0,-2841.641237111469,
348,348.0,-2841.6364360028747,
349,349.0,-2841.626737486932,
350,350.0,-2841.6192373281797,
351,351.0,-2841.614736476354,
352,352.0,-2841.5977437504152,
353,353.00000000000006,-2841.594455980865,
354,353.99999999999994,-2841.5938991804,
355,355.0,-2841.5926872594277,
356,356.0,-2841.5923611413673,
357,357.0,-2841.5817226371196,
358,358.0,-2841.5634312313477,
359,359.0,-2841.561943737681,
360,360.0,-2841.5619024998955,
361,361.0,-2841.5588425774486,
362,362.0,-2841.5499205988904,
363,363.00000000000006,-2841.5486099557047,
364,364.00000000000006,-2841.547466847698,
365,364.99999999999994,-2841.5018197478594,
366,366.0,-2841.499951866567,
367,367.0,-2841.499583012173,
368,368.0,-2841.496625711563,
369,369.0,-2841.4884253117316,
370,370.0,-2841.484051724208,
371,371.0,-2841.483537489283,
372,372.0,-2841.47043235223,
373,373.0,-2841.466335025428,
374,374.00000000000006,-2841.464052455784,
375,375.00000000000006,-2841.4588228680554,
376,375.99999999999994,-2841.4557021993055,
377,377.0,-2841.454921947017,
378,378.0,-2841.4537095044634,
379,379.0,-2841.4461512473144,
380,380.0,-2841.4416985820017,
381,381.0,-2841.440660179288,
382,382.0,-2841.437307184602,
383,383.0,-2841.4292309080242,
384,384.0,-2841.409999248468,
385,385.00000000000006,-2841.4069882881963,
386,385.99999999999994,-2841.3872287795434,
387,386.99999999999994,-2841.379321117835,
388,388.0,-2841.364230857212,
389,389.0,-2841.359066938204,
390,390.0,-2841.3551665785676,
391,391.0,-2841.3490060380504,
392,392.0,-2841.3481814796833,
393,393.0,-2841.3459702218092,
394,394.0,-2841.3433169946634,
395,395.0,-2841.3293580258296,
396,396.00000000000006,-2841.3167690766104,
397,396.99999999999994,-2841.297186049233,
398,397.99999999999994,-2841.296806115645,
399,399.0,-2841.296338826852,
400,400.0,-2841.2923345222875,
401,401.0,-2841.2895708241826,
402,402.0,-2841.2883394748005,
403,403.0,-2841.278653046702,
404,404.0,-2841.266756812266,
405,405.0,-2841.2603404344477,
406,406.0,-2841.2540979518817,
407,407.00000000000006,-2841.2468700477198,
408,407.99999999999994,-2841.2427963349655,
409,408.99999999999994,-2841.2387469284604,
410,410.0,-2841.2364344982957,
411,411.0,-2841.229516909889,
412,412.0,-2841.2275315155644,
413,413.0,-2841.220135086055,
414,414.0,-2841.211217937261,
415,415.0,-2841.209418599462,
416,416.0,-2841.203153347424,
417,417.00000000000006,-2841.1958290312086,
418,418.00000000000006,-2841.1936611551646,
419,418.99999999999994,-2841.1904029372363,
420,420.0,-2841.190002212624,
421,421.0,-2841.183613152404,
422,422.0,-2841.173164791802,
423,423.0,-2841.154786840256,
424,424.0,-2841.1543125884705,
425,425.0,-2841.1542721586834,
426,426.0,-2841.150365355665,
427,427.0,-2841.144242280871,
428,428.00000000000006,-2841.139271438454,
429,429.00000000000006,-2841.1375666406734,
430,429.99999999999994,-2841.127652413577,
431,431.0,-2841.1266638018988,
432,432.0,-2841.1181603622613,
433,433.0,-2841.1109726169407,
434,434.0,-2841.1085546674462,
435,435.0,-2841.104423411921,
436,436.0,-2841.0916640285946,
437,437.0,-2841.0848098036736,
438,438.0,-2841.083660501032,
439,439.00000000000006,-2841.0788438103355,
440,440.00000000000006,-2841.0765489992123,
441,440.99999999999994,-2841.0657006892125,
442,442.0,-2841.065166694437,
