,index,hotbit
0,0,-122.28076630742913
1,1,-122.28057529249833
2,2,-122.27987020690915
3,3,-122.27917449785997
4,4,-122.27836183234422
5,5,-122.27744663540517
6,6,-122.2764256130406
7,7,-122.27597889231464
8,8,-122.27584460150393
9,9,-122.25370435367068
10,10,-122.25357388866075
11,11,-122.25257364728822
12,12,-122.25107736137318
13,13,-122.24549526730851
14,14,-122.2452655438994
15,15,-122.24509252090093
16,16,-122.24230405581346
17,17,-122.24179009949006
18,18,-122.24166887527633
19,19,-122.2416644659192
20,20,-122.24162908414559
21,21,-122.24035529638883
22,22,-122.24018010381178
23,23,-122.24006660590237
24,24,-122.23985275705394
25,25,-122.23983484676097
26,26,-122.23977283105393
27,27,-122.23969865543887
28,28,-122.23967447717752
29,29,-122.23945894608153
30,30,-122.23940197448565
31,31,-122.2393162372864
32,32,-122.23928628219016
33,33,-122.2388427830328
34,34,-122.23875221492057
35,35,-122.23872931097213
36,36,-122.23839424724167
37,37,-122.23827106644319
38,38,-122.2376343506566
39,39,-122.23760820628729
40,40,-122.23752543579872
41,41,-122.23748130853818
42,42,-122.23741485048134
43,43,-122.23720510240742
44,44,-122.23690915682363
45,45,-122.23681539065348
46,46,-122.23661015672292
47,47,-122.23660938562932
48,48,-122.23648305477451
49,49,-122.23645650270987
50,50,-122.23641383221553
51,51,-122.23636197201057
52,52,-122.23614240118582
53,53,-122.23612913993139
54,54,-122.2360440979071
55,55,-122.23547118225025
56,56,-122.23529939494449
57,57,-122.23522414753603
58,58,-122.23506441590945
59,59,-122.23504647049555
60,60,-122.23485812504032
61,61,-122.23484391812912
62,62,-122.23476321782226
63,63,-122.23465831138884
64,64,-122.2345377888588
65,65,-122.23453753405198
66,66,-122.23426750665044
67,67,-122.23417262761018
68,68,-122.23413316230227
69,69,-122.2341330052704
70,70,-122.23402313120937
71,71,-122.233979004665
72,72,-122.23396915230148
73,73,-122.23394381083551
74,74,-122.23391457181191
75,75,-122.23390449062941
76,76,-122.23370214657518
77,77,-122.23343759960102
78,78,-122.23342258605982
79,79,-122.23330917150884
80,80,-122.23326895907343
81,81,-122.2331226127298
82,82,-122.23309372178039
83,83,-122.23307243826793
84,84,-122.23303957862316
85,85,-122.23298124417533
86,86,-122.23296669729285
87,87,-122.23286690435788
88,88,-122.23271657960981
89,89,-122.23270487398548
90,90,-122.23254968645927
91,91,-122.23236901971649
92,92,-122.23226449215326
93,93,-122.23204650935611
94,94,-122.2316333022116
95,95,-122.23159584568901
96,96,-122.23147310444074
97,97,-122.23141654842999
98,98,-122.23135362908704
99,99,-122.23117959436053
100,100,-122.23097623961496
101,101,-122.23086478098446
102,102,-122.23044642031977
103,103,-122.23012575499217
104,104,-122.2299273287361
105,105,-122.2299114492667
106,106,-122.22982302989953
107,107,-122.22963622789558
108,108,-122.22944649176378
109,109,-122.22943165441183
110,110,-122.22932435739614
111,111,-122.22927587903422
112,112,-122.22919143812436
113,113,-122.22917109772504
114,114,-122.22911869560613
115,115,-122.22909431431975
116,116,-122.22908486970749
117,117,-122.2290799654362
118,118,-122.2290661312984
119,119,-122.22898619526092
120,120,-122.22889558330718
121,121,-122.22888032748267
122,122,-122.228874828637
123,123,-122.2288042497384
124,124,-122.22878509505819
125,125,-122.22877475279103
126,126,-122.22876762652152
127,127,-122.22864320942926
128,128,-122.22859138335622
129,129,-122.22858638883423
130,130,-122.22855839184922
131,131,-122.22850441695351
132,132,-122.22849093513537
133,133,-122.22845527880611
134,134,-122.22844770550131
135,135,-122.2284375062556
136,136,-122.22835522689002
137,137,-122.22833744668401
138,138,-122.22825216140359
139,139,-122.22823193876832
140,140,-122.22820385837912
141,141,-122.22814394441633
142,142,-122.22795376786502
143,143,-122.22789622662816
144,144,-122.22788376672031
145,145,-122.22781855083866
146,146,-122.22780857093505
147,147,-122.22772457987412
148,148,-122.22768393056549
149,149,-122.22767679492284
150,150,-122.22748097350353
151,151,-122.22747735078622
152,152,-122.22740870511905
153,153,-122.22738642795832
154,154,-122.22735596296496
155,155,-122.22720312071527
156,156,-122.22714838231735
157,157,-122.22704368072272
158,158,-122.22700578135499
159,159,-122.2269751539024
160,160,-122.2269581304052
161,161,-122.22695563953465
162,162,-122.22693774801758
163,163,-122.22683914234722
164,164,-122.22682262136226
165,165,-122.22676779227021
166,166,-122.22673558950521
167,167,-122.22672170844447
168,168,-122.22671880212624
169,169,-122.22662747694545
170,170,-122.22659494766526
171,171,-122.226550251314
172,172,-122.22652231290141
173,173,-122.22651283462159
174,174,-122.22645094778949
175,175,-122.22644061941145
176,176,-122.22637241205933
177,177,-122.22628750622334
178,178,-122.22626788471376
179,179,-122.22616516548186
180,180,-122.22616471689429
181,181,-122.2261021342469
182,182,-122.22602959613482
183,183,-122.22594746767203
184,184,-122.22590146837928
185,185,-122.22590027605645
186,186,-122.22587725941736
187,187,-122.22587442251591
188,188,-122.22586495986565
189,189,-122.22581177876134
190,190,-122.22579883227309
191,191,-122.22575826899288
192,192,-122.22575418953852
193,193,-122.22567254508726
194,194,-122.22559567450128
195,195,-122.2255691099515
196,196,-122.22556608782025
197,197,-122.22542530013095
198,198,-122.22529406416066
199,199,-122.22523863000384
200,200,-122.22523031051065
201,201,-122.22512080879966
202,202,-122.22505853323173
203,203,-122.22502229244344
204,204,-122.22498737973922
205,205,-122.22497078791235
206,206,-122.22497039828193
207,207,-122.22488712489803
208,208,-122.22486651201012
209,209,-122.2246942933026
210,210,-122.224627798688
211,211,-122.22458493003552
212,212,-122.22457108946281
213,213,-122.22454673365604
214,214,-122.22449937217135
215,215,-122.22447735242935
216,216,-122.2244386852388
217,217,-122.2243639035367
218,218,-122.22435360564776
219,219,-122.22434785483745
220,220,-122.2242943829367
221,221,-122.22426763885449
222,222,-122.22426683197926
223,223,-122.22406061311148
224,224,-122.2240459804724
225,225,-122.22393765198524
226,226,-122.22389587927785
227,227,-122.22387502703214
228,228,-122.22382594986033
229,229,-122.22377390388044
230,230,-122.22377291116328
231,231,-122.22370300467998
232,232,-122.22360494253633
233,233,-122.22352609402924
234,234,-122.22347116129328
235,235,-122.2233214556179
236,236,-122.22319867719028
237,237,-122.22312954435154
238,238,-122.22312835544182
239,239,-122.22308562459494
240,240,-122.22273710707731
241,241,-122.22272285288352
242,242,-122.22254155161102
243,243,-122.22253883307718
244,244,-122.22252665212432
245,245,-122.22230647995491
246,246,-122.22229213794645
247,247,-122.22210513276247
248,248,-122.22174015972672
249,249,-122.22169673944899
250,250,-122.2216945600266
251,251,-122.22154086894221
252,252,-122.22143836070222
253,253,-122.22134694246336
254,254,-122.2212849784413
255,255,-122.2212241255964
256,256,-122.22120648135478
257,257,-122.22101367308625
258,258,-122.22073772514153
259,259,-122.2207016009508
260,260,-122.22069615119818
261,261,-122.22058465986532
262,262,-122.22036571761123
263,263,-122.22035160887577
264,264,-122.220047914325
265,265,-122.21955979356773
266,266,-122.21952960878457
267,267,-122.21915913797352
268,268,-122.2191282142216
269,269,-122.21908785554018
270,270,-122.21878320667895
271,271,-122.21791364221286
272,272,-122.21785128065648
273,273,-122.21768159316031
274,274,-122.21749548434951
275,275,-122.21691144746052
276,276,-122.21684933430663
277,277,-122.21390081533355
278,278,-122.21348863536821
279,279,-122.21325997665218
280,280,-122.21266656958159
281,281,-122.21127661619886
282,282,-122.21083817049214
283,283,-122.21077488007546
284,284,-122.20984224942794
285,285,-122.2092408029157
286,286,-122.20903777314544
287,287,-122.20780796023888
288,288,-122.20772914238529
289,289,-122.20767992606403
290,290,-122.20739495756465
291,291,-122.20721328117162
292,292,-122.20719050397292
293,293,-122.20713159297117
294,294,-122.20650481173749
295,295,-122.20638866807394
296,296,-122.20615803614271
297,297,-122.20613320843364
298,298,-122.20579010467469
299,299,-122.20563717160076
300,300,-122.20549628750155
301,301,-122.20540712140331
302,302,-122.20476526486806
303,303,-122.20449898187724
304,304,-122.20445164325798
305,305,-122.20364911379363
306,306,-122.20353532673556
307,307,-122.2033067284018
308,308,-122.20320113635762
309,309,-122.20281417690506
310,310,-122.20271307972138
311,311,-122.20258621737236
