,index,hotbit
0,0,-80.07854056350794
1,1,-80.07832823669071
2,2,-80.07655900942854
3,3,-80.07647229610296
4,4,-80.06932218285857
5,5,-80.0552438050575
6,6,-80.05515587791797
7,7,-80.05505439286236
8,8,-80.05504868075406
9,9,-80.0401273607315
10,10,-80.03984106885349
11,11,-80.03975772940737
12,12,-80.03965138105849
13,13,-80.0369179868735
14,14,-80.03680516791314
15,15,-80.03206146065116
16,16,-80.03186737162855
17,17,-80.03163540695294
18,18,-80.03112014924073
19,19,-80.03050965000335
20,20,-80.02739728843738
21,21,-80.02709656032482
22,22,-80.02615608913948
23,23,-80.0260461890852
24,24,-80.02598669927875
25,25,-80.02597535341465
26,26,-80.02525611524499
27,27,-80.02423658819066
28,28,-80.02366630207183
29,29,-80.02266840978041
30,30,-80.02087265757234
31,31,-80.01999619006136
32,32,-80.01961621325489
33,33,-80.0191083909516
34,34,-80.01894652870214
35,35,-79.98052722393459
36,36,-79.98031668316139
37,37,-79.97879795564336
38,38,-79.97855883711304
39,39,-79.96810894137383
40,40,-79.9679223319875
41,41,-79.96788435822288
42,42,-79.96742988228607
43,43,-79.96742272871552
44,44,-79.96078688509044
45,45,-79.95682578478994
46,46,-79.94827303004342
47,47,-79.9436298337767
48,48,-79.94340220425721
49,49,-79.77267518664735
50,50,-79.7443056173451
