,index,hotbit
0,0,-138.17597868156713
1,1,-138.17029181682574
2,2,-138.16677579880513
3,3,-138.16654658451364
4,4,-138.15432756721066
5,5,-138.15347760739667
6,6,-138.15267700535048
7,7,-138.1492774448002
8,8,-138.14900947572596
9,9,-138.14716390807257
10,10,-138.14205500569437
11,11,-138.1415463055614
12,12,-138.14098499330214
13,13,-138.14006367085312
14,14,-138.1390475924003
15,15,-138.13547356876938
16,16,-138.13477978665742
17,17,-138.1336513557344
18,18,-138.13356813461633
19,19,-138.1332929146979
20,20,-138.133150316139
21,21,-138.13292974000342
22,22,-138.1328231389149
23,23,-138.13250699116975
24,24,-138.13242098991998
25,25,-138.13235293913692
26,26,-138.13230122732568
27,27,-138.1321303906135
28,28,-138.13199210512414
29,29,-138.13174771730587
30,30,-138.13143701462536
31,31,-138.13142061135113
32,32,-138.13128526970513
33,33,-138.13113297242376
34,34,-138.13087472980362
35,35,-138.13083277332623
36,36,-138.13070016728705
37,37,-138.13053664713652
38,38,-138.13050435073126
39,39,-138.13048074711435
40,40,-138.13036168055908
41,41,-138.13029134627573
42,42,-138.13020337796047
43,43,-138.13009161729144
44,44,-138.13005985035466
45,45,-138.13005717494013
46,46,-138.12997922133525
47,47,-138.12992660399402
48,48,-138.12987931599753
49,49,-138.12977716072317
50,50,-138.12966903374092
51,51,-138.1296656983186
52,52,-138.1294624722392
53,53,-138.12912054873016
54,54,-138.12907142819427
55,55,-138.12890418563245
56,56,-138.12883759527563
57,57,-138.12878344856335
58,58,-138.12869027883585
59,59,-138.12862028269956
60,60,-138.12858334102282
61,61,-138.12831695807301
62,62,-138.12830096459243
63,63,-138.1282293683928
64,64,-138.12821429991766
65,65,-138.12806528418173
66,66,-138.12806358118598
67,67,-138.12801041953696
68,68,-138.1277788754045
69,69,-138.12775848697606
70,70,-138.12768838441662
71,71,-138.12753882197887
72,72,-138.1275217712464
73,73,-138.12746958496268
74,74,-138.127437218272
75,75,-138.12738733337392
76,76,-138.1273601858876
77,77,-138.1272270609469
78,78,-138.12709717743542
79,79,-138.1269679297411
80,80,-138.12683857291643
81,81,-138.12670611540182
82,82,-138.12656065732472
83,83,-138.12653970934696
84,84,-138.1265165493353
85,85,-138.12651617796416
86,86,-138.12650016768248
87,87,-138.12648240755993
88,88,-138.12640797146219
89,89,-138.12637266167485
90,90,-138.1262263432319
91,91,-138.12619507484078
92,92,-138.1261924822444
93,93,-138.12613775331283
94,94,-138.12612462541176
95,95,-138.12569292139472
96,96,-138.1256666267475
97,97,-138.12565944344976
98,98,-138.12565412123013
99,99,-138.12547179981914
100,100,-138.1253086514074
101,101,-138.1251570136119
102,102,-138.12514505347337
103,103,-138.12513562954757
104,104,-138.1249702831077
105,105,-138.1249550354877
106,106,-138.12487370077997
107,107,-138.12446300620206
108,108,-138.12440562573477
109,109,-138.1241220250015
110,110,-138.12401629460908
111,111,-138.1240018416545
112,112,-138.12386521028122
113,113,-138.1237062326462
114,114,-138.12365150050846
115,115,-138.1236013745039
116,116,-138.12355447208677
117,117,-138.12354328589197
118,118,-138.12354288195468
119,119,-138.12333825269843
120,120,-138.12329249033962
121,121,-138.1231653908619
122,122,-138.12314752023372
123,123,-138.12313565288207
124,124,-138.12309487892776
125,125,-138.12309224206797
126,126,-138.1229774285233
127,127,-138.12290493582566
128,128,-138.12288812449458
129,129,-138.12285704658223
130,130,-138.12278583217824
131,131,-138.12278330635115
132,132,-138.12274509596477
133,133,-138.12272203734574
134,134,-138.12271729428812
135,135,-138.1226846336067
136,136,-138.1226235591854
137,137,-138.1226061703378
138,138,-138.12252448883044
139,139,-138.12247107307599
140,140,-138.1223720477741
141,141,-138.12237161816518
142,142,-138.12233696729788
143,143,-138.12232626113382
144,144,-138.1223088848352
145,145,-138.1222937611592
146,146,-138.12227152766968
147,147,-138.12215314537184
148,148,-138.1221150711765
149,149,-138.12203588709656
