,index,hotbit,gaussian
65,65.0,-2840.3054550139673,
66,66.0,-2840.30171286868,
67,67.0,-2840.29632687114,
68,68.0,-2840.29491434296,
69,69.0,-2840.2863379292357,
70,70.0,-2840.2709576366524,
71,71.0,-2840.2671551777476,
72,72.0,-2840.2625927068943,
73,73.0,-2840.2555158533746,
74,74.0,-2840.245002170162,
75,75.0,-2840.244251275369,
76,76.0,-2840.23260868807,
77,77.0,-2840.2279024335066,
78,78.0,-2840.2104157856666,
79,79.0,-2840.2073381137016,
80,80.0,-2840.206747447363,
81,81.0,-2840.2021605491095,
82,82.0,-2840.195575291939,
83,83.0,-2840.191654121373,
84,84.0,-2840.1797386389253,
85,85.0,-2840.174571582451,
86,86.0,-2840.1659418925515,
87,87.0,-2840.161318978193,
88,88.0,-2840.151463417043,
89,89.0,-2840.1488484815613,
90,90.0,-2840.111125376683,
91,91.00000000000001,-2840.0935871153392,
92,92.0,-2840.0772245204867,
93,93.0,-2840.070303224141,
94,93.99999999999999,-2840.070098641459,
95,95.0,-2840.0663364670336,
96,96.0,-2840.0615840354917,
97,97.0,-2840.0169902395132,
98,98.0,-2840.0104746635325,
99,99.00000000000001,-2840.0055601474983,
100,100.0,-2839.9825894836817,
101,101.0,-2839.954410098752,
102,101.99999999999999,-2839.948809964593,
103,103.0,-2839.914726024572,
104,104.0,-2839.8842503562337,
105,105.0,-2839.8646033150458,
106,106.0,-2839.8404589977713,
107,107.00000000000001,-2839.8353777092516,
108,108.0,-2839.82353946657,
109,109.0,-2839.818975480796,
110,110.00000000000001,-2839.817149153136,
111,111.0,-2839.8011871916383,
112,112.0,-2839.771979137126,
113,112.99999999999999,-2839.721246276515,
114,114.0,-2839.7144272240366,
115,115.0,-2839.687387747396,
116,116.0,-2839.6868146952656,
117,117.0,-2839.683413264282,
118,118.00000000000001,-2839.6793290785336,
119,119.0,-2839.652603009735,
120,120.0,-2839.628081572027,
121,120.99999999999999,-2839.5613671360456,
122,122.0,-2839.5561811400016,
123,123.0,-2839.5503010099524,
124,123.99999999999999,-2839.53273589512,
125,125.0,-2839.524906135193,
126,126.00000000000001,-2839.5216407695802,
127,127.0,-2839.515140134162,
128,128.0,-2839.513806793068,
129,129.0,-2839.49311002057,
130,130.0,-2839.43801419672,
131,131.0,-2839.411197236182,
132,132.0,-2839.396588440787,
133,133.0,-2839.3908571582206,
134,134.0,-2839.383400424516,
135,135.0,-2839.3815699196266,
136,136.0,-2839.3442367278326,
137,137.0,-2839.291911772826,
138,138.0,-2839.2868579562332,
139,139.0,-2839.27557004868,
140,140.0,-2839.245832108107,
141,141.0,-2839.236438645821,
142,142.0,-2839.2325782997077,
143,143.0,-2839.2262397560603,
144,144.0,-2839.205528133751,
145,145.0,-2839.1982928779257,
146,146.0,-2839.1982836558414,
147,147.0,-2839.1966494497688,
148,148.0,-2839.187669490175,
149,149.0,-2839.1874001854007,
150,150.0,-2839.181881029312,
151,151.0,-2839.1713834091347,
152,152.0,-2839.1683200804337,
153,153.0,-2839.1644818179107,
154,154.0,-2839.150718133763,
155,155.0,-2839.1406247462255,
156,156.0,-2839.1345524010267,
157,157.0,-2839.1271189758686,
158,158.0,-2839.122783332915,
159,159.0,-2839.1203417035813,
160,160.0,-2839.114020098164,
161,161.0,-2839.1077688781934,
162,162.0,-2839.0981203770257,
163,163.0,-2839.097411314947,
164,164.0,-2839.0962713076065,
165,165.0,-2839.0941926712326,
166,166.0,-2839.0913240899613,
167,167.0,-2839.0883473426256,
168,168.0,-2839.0845720896286,
169,169.0,-2839.0834106671746,
170,170.0,-2839.048918271018,
171,171.0,-2839.047442964446,
172,172.0,-2839.035265165954,
173,173.0,-2839.03206578802,
174,174.0,-2839.0272826210917,
175,175.0,-2839.019116909407,
176,176.0,-2839.0142191624586,
177,176.99999999999997,-2839.0121661211906,
178,178.0,-2839.0054177411703,
179,179.0,-2839.0043024888823,
180,180.0,-2838.99671063451,
181,181.0,-2838.9857020172194,
182,182.00000000000003,-2838.983823074927,
183,183.0,-2838.9822532848234,
184,184.0,-2838.9798711003014,
185,185.0,-2838.979257800708,
186,186.0,-2838.9760013289556,
187,187.00000000000003,-2838.9758901100367,
188,187.99999999999997,-2838.9654910355,
189,189.0,-2838.9651702451506,
190,190.0,-2838.964310426179,
191,191.0,-2838.9626928759358,
192,192.0,-2838.961821787884,
193,192.99999999999997,-2838.9576676185416,
194,194.0,-2838.9507031817257,
195,195.0,-2838.946042112055,
196,196.0,-2838.9456728733344,
197,197.0,-2838.9417041501947,
198,198.00000000000003,-2838.941601660811,
199,198.99999999999997,-2838.9384805875993,
200,200.0,-2838.9337269100683,
201,201.0,-2838.932422711364,
202,202.0,-2838.927181777798,
203,203.0,-2838.9254789016018,
204,203.99999999999997,-2838.9245676713545,
205,205.0,-2838.9226613113624,
206,206.0,-2838.9208346382275,
207,207.0,-2838.918454186339,
208,208.0,-2838.915026210979,
209,209.00000000000003,-2838.9147250363726,
210,210.0,-2838.9138650213376,
211,211.0,-2838.9117258241467,
212,212.0,-2838.9068158530104,
213,213.0,-2838.9023917869195,
214,214.00000000000003,-2838.9015941045236,
215,214.99999999999997,-2838.894325317741,
216,216.0,-2838.88577713642,
217,217.0,-2838.885328615901,
218,218.0,-2838.8826706043174,
219,219.0,-2838.8779474268085,
220,220.00000000000003,-2838.8751755236217,
221,221.0,-2838.8702978536103,
222,222.0,-2838.870020752293,
223,223.0,-2838.869939922198,
224,224.0,-2838.8627451629436,
225,225.00000000000003,-2838.8594239555728,
226,225.99999999999997,-2838.8590070476794,
227,227.0,-2838.8570154910535,
228,228.0,-2838.856756652897,
229,229.0,-2838.8549509307836,
230,230.0,-2838.8533682308025,
231,230.99999999999997,-2838.852712534465,
232,232.0,-2838.850398959708,
233,233.0,-2838.84959558718,
234,234.0,-2838.8478322439264,
235,235.0,-2838.8459601246714,
236,236.00000000000003,-2838.8434647487047,
237,236.99999999999997,-2838.841891924534,
238,238.0,-2838.839475286307,
239,239.0,-2838.83820480117,
240,240.0,-2838.8367724975296,
241,241.0,-2838.8367097046066,
242,241.99999999999997,-2838.8330021346856,
243,243.0,-2838.8310972796526,
244,244.0,-2838.8307854515583,
245,245.0,-2838.823472526813,
246,246.0,-2838.8203237280754,
247,247.00000000000003,-2838.81881219517,
248,247.99999999999997,-2838.8172422134176,
249,249.0,-2838.8136407934767,
250,250.0,-2838.813504435939,
251,251.0,-2838.812914711027,
252,252.00000000000003,-2838.811982419542,
253,252.99999999999997,-2838.8108557260703,
254,254.0,-2838.80978298847,
255,255.0,-2838.8053527127145,
256,256.0,-2838.8047700526736,
257,257.0,-2838.801482773478,
258,258.0,-2838.8009531986945,
259,259.0,-2838.80008976594,
260,260.0,-2838.7982945280887,
261,261.0,-2838.797500988458,
262,262.0,-2838.7963469168244,
263,263.0,-2838.7942247908263,
264,264.0,-2838.791509057045,
265,265.0,-2838.782286075762,
266,266.0,-2838.781508186073,
267,267.0,-2838.780438003959,
268,268.0,-2838.779783064639,
269,269.0,-2838.7772117209347,
270,270.0,-2838.776734425703,
271,271.0,-2838.773129035393,
272,272.0,-2838.771590176391,
273,273.0,-2838.768469308555,
274,274.0,-2838.768334737471,
275,275.0,-2838.7668238808956,
276,276.0,-2838.7663473304324,
277,277.0,-2838.7655407385123,
278,278.0,-2838.7607147423173,
279,279.0,-2838.7586194007963,
280,280.0,-2838.758246032738,
281,281.0,-2838.757434983534,
282,282.0,-2838.756694992571,
283,283.0,-2838.7562832499766,
284,284.0,-2838.755924050103,
285,285.0,-2838.755165776553,
286,286.0,-2838.754004419918,
287,287.0,-2838.752122501735,
288,288.0,-2838.7486445564937,
289,289.0,-2838.7486352199776,
290,290.0,-2838.7472863050607,
291,291.0,-2838.7472520504307,
292,292.0,-2838.7452694813055,
293,293.0,-2838.7439598314527,
294,294.0,-2838.7429060795803,
295,295.0,-2838.741946164111,
296,296.0,-2838.7412549785554,
297,297.0,-2838.7386928015417,
298,298.0,-2838.738368303468,
299,299.0,-2838.733208789621,
300,300.0,-2838.732618400568,
301,301.0,-2838.7316763965996,
302,302.0,-2838.7257308165576,
303,303.0,-2838.724593318473,
304,304.0,-2838.723710102704,
305,305.0,-2838.720854150483,
306,306.0,-2838.7169194897515,
307,307.0,-2838.7149254587243,
308,308.0,-2838.708783821512,
309,309.0,-2838.707415954853,
310,310.0,-2838.7037673674445,
311,311.0,-2838.703180075462,
312,312.0,-2838.701413555193,
313,313.0,-2838.6992957188304,
314,314.0,-2838.695617529389,
315,315.0,-2838.6955697022113,
316,316.0,-2838.692950622924,
317,317.0,-2838.6920016197273,
318,318.0,-2838.690261068974,
319,319.0,-2838.6895451463097,
320,320.0,-2838.689430722653,
321,321.0,-2838.68847032258,
322,322.0,-2838.687233933842,
323,323.0,-2838.685552789143,
324,324.0,-2838.6771947936877,
325,325.0,-2838.67584405242,
326,326.0,-2838.6727989057836,
327,327.0,-2838.6718897498076,
328,328.0,-2838.6703838136273,
329,329.0,-2838.6703640281944,
330,330.0,-2838.6692534148942,
331,331.0,-2838.667335312399,
332,332.0,-2838.6660937780257,
333,333.0,-2838.6612345618028,
334,334.0,-2838.6560529035405,
335,335.0,-2838.6486124679286,
336,336.0,-2838.646096897085,
337,337.0,-2838.6398014452593,
338,338.0,-2838.6370564452295,
339,339.0,-2838.6334593535366,
340,340.0,-2838.629144288677,
341,341.0,-2838.627781262238,
342,342.0,-2838.6220099082325,
343,343.0,-2838.6162266076094,
344,344.0,-2838.610748727995,
345,345.0,-2838.609267698299,
346,346.0,-2838.6075129434853,
347,347.0,-2838.6069330931937,
348,348.0,-2838.6042556020398,
349,349.0,-2838.6038415220864,
350,350.0,-2838.6037763550053,
351,351.0,-2838.6033896661193,
352,352.0,-2838.6000749640075,
353,353.00000000000006,-2838.5990247229083,
354,353.99999999999994,-2838.597316069993,
355,355.0,-2838.5967001949316,
356,356.0,-2838.596073808095,
357,357.0,-2838.5929137873873,
358,358.0,-2838.5911992973506,
359,359.0,-2838.58991112307,
360,360.0,-2838.5872230517234,
361,361.0,-2838.5861707148374,
362,362.0,-2838.5838649401876,
363,363.00000000000006,-2838.5837010511236,
364,364.00000000000006,-2838.580204269208,
365,364.99999999999994,-2838.5786959303327,
366,366.0,-2838.577404336713,
367,367.0,-2838.572839733578,
368,368.0,-2838.570387842551,
369,369.0,-2838.548385888452,
370,370.0,-2838.5480501542397,
371,371.0,-2838.547366197596,
372,372.0,-2838.543655460873,
373,373.0,-2838.5402622856586,
374,374.00000000000006,-2838.53980259799,
375,375.00000000000006,-2838.5375644421065,
376,375.99999999999994,-2838.5353373108546,
377,377.0,-2838.532721975724,
378,378.0,-2838.5327097932645,
379,379.0,-2838.530412779671,
380,380.0,-2838.5209012393743,
381,381.0,-2838.5169922430605,
382,382.0,-2838.5161808122525,
383,383.0,-2838.514486382696,
384,384.0,-2838.5118859995337,
385,385.00000000000006,-2838.510125817776,
386,385.99999999999994,-2838.5073773937816,
387,386.99999999999994,-2838.5047782738493,
388,388.0,-2838.5003117979722,
389,389.0,-2838.4860958496693,
390,390.0,-2838.4620694110986,
391,391.0,-2838.4514257666096,
392,392.0,-2838.4424790530516,
393,393.0,-2838.4408700381514,
394,394.0,-2838.440089398371,
395,395.0,-2838.4379500727864,
396,396.00000000000006,-2838.423082676286,
397,396.99999999999994,-2838.4212151678335,
398,397.99999999999994,-2838.417400927032,
399,399.0,-2838.4166413122607,
400,400.0,-2838.4053810022283,
401,401.0,-2838.402476781099,
402,402.0,-2838.40241490412,
403,403.0,-2838.4009695430677,
404,404.0,-2838.3986611501223,
405,405.0,-2838.3940464547627,
406,406.0,-2838.3892983873816,
407,407.00000000000006,-2838.3851379764633,
408,407.99999999999994,-2838.3783027835457,
409,408.99999999999994,-2838.3667112755265,
410,410.0,-2838.3637723163192,
411,411.0,-2838.362122432887,
412,412.0,-2838.356458476766,
413,413.0,-2838.3524145853876,
414,414.0,-2838.349877354508,
415,415.0,-2838.324060373269,
416,416.0,-2838.321579741283,
417,417.00000000000006,-2838.3145467106015,
418,418.00000000000006,-2838.3107053827625,
419,418.99999999999994,-2838.3041906659964,
420,420.0,-2838.2954111941444,
421,421.0,-2838.2925220601905,
422,422.0,-2838.286411113069,
423,423.0,-2838.2768164376744,
424,424.0,-2838.2734760383914,
425,425.0,-2838.271415138426,
426,426.0,-2838.2709482078294,
427,427.0,-2838.266446850577,
428,428.00000000000006,-2838.2490375807515,
429,429.00000000000006,-2838.248393718944,
430,429.99999999999994,-2838.2466315265515,
431,431.0,-2838.2322067583673,
432,432.0,-2838.227252590276,
433,433.0,-2838.2142971419717,
434,434.0,-2838.212635798635,
435,435.0,-2838.212109390082,
436,436.0,-2838.205834677499,
437,437.0,-2838.2033894329384,
438,438.0,-2838.1960348926727,
439,439.00000000000006,-2838.18705962023,
440,440.00000000000006,-2838.1715947144257,
441,440.99999999999994,-2838.164116163484,
442,442.0,-2838.1599111201717,
443,443.0,-2838.1485475393574,
444,444.0,-2838.146663542555,
445,445.0,-2838.1329608659353,
446,446.0,-2838.1213861066913,
447,447.0,-2838.1179950229757,
448,448.0,-2838.1161267394054,
449,449.0,-2838.105387014509,
450,450.00000000000006,-2838.099880623192,
451,451.00000000000006,-2838.0886712610372,
452,451.99999999999994,-2838.078511866267,
453,453.0,-2838.078069876741,
454,454.0,-2838.069551228544,
455,455.0,-2838.068455465705,
456,456.0,-2838.0671134527843,
457,457.0,-2838.05424839967,
458,458.0,-2838.047586620319,
459,459.0,-2838.0456277019985,
460,460.0,-2838.020303231354,
461,461.00000000000006,-2838.016117080158,
462,461.99999999999994,-2838.0125521984087,
463,462.99999999999994,-2838.0087245887034,
464,464.0,-2837.9948522148766,
465,465.0,-2837.9745600460587,
466,466.0,-2837.969899680668,
467,467.0,-2837.941657347255,
468,468.0,-2837.9409440475206,
469,469.0,-2837.9377255369277,
470,470.0,-2837.934695710033,
471,471.0,-2837.901890511131,
472,472.00000000000006,-2837.888814586173,
473,472.99999999999994,-2837.8782500528428,
474,473.99999999999994,-2837.878196624475,
475,475.0,-2837.8701404851936,
476,476.0,-2837.840781060685,
477,477.0,-2837.82763654563,
478,478.0,-2837.823160908002,
479,479.0,-2837.822927921158,
480,480.0,-2837.81352104924,
481,481.0,-2837.807860925022,
482,482.0,-2837.7459057104334,
483,483.00000000000006,-2837.739306705059,
484,483.99999999999994,-2837.7382894350867,
485,484.99999999999994,-2837.733534029526,
486,486.0,-2837.7302545427906,
487,487.0,-2837.717059277103,
488,488.0,-2837.7124023610154,
489,489.0,-2837.712256275777,
490,490.0,-2837.703372559472,
491,491.0,-2837.7033134121825,
492,492.0,-2837.6959264370184,
493,493.0,-2837.6937428108995,
494,494.00000000000006,-2837.687258689424,
495,494.99999999999994,-2837.6825477478933,
496,495.99999999999994,-2837.67463681483,
497,497.0,-2837.6732909321286,
498,498.0,-2837.6550607873432,
499,499.0,-2837.653506633679,
500,500.0,-2837.645744172894,
501,501.0,-2837.6361061175116,
502,502.0,-2837.63283910355,
503,503.0,-2837.632613236183,
504,504.00000000000006,-2837.621852069017,
505,505.00000000000006,-2837.6175372112816,
506,505.99999999999994,-2837.6166304394906,
507,507.0,-2837.6100580817847,
508,508.0,-2837.609308745923,
509,509.0,-2837.587099856392,
510,510.0,-2837.5845817317827,
511,511.0,-2837.5842074871607,
512,512.0,-2837.5802590928793,
513,513.0,-2837.5792073969205,
514,514.0,-2837.5745160122747,
515,515.0,-2837.571717867582,
516,516.0,-2837.5510358035062,
517,517.0,-2837.5490103697507,
518,518.0,-2837.538521640806,
519,519.0,-2837.534368864274,
520,520.0,-2837.531407131768,
521,521.0,-2837.523109469831,
522,522.0,-2837.5193892661537,
523,523.0,-2837.517276394419,
524,524.0,-2837.509462190065,
525,525.0,-2837.507449534382,
526,526.0,-2837.506271048061,
527,527.0,-2837.504609585542,
528,528.0,-2837.5019548134865,
529,529.0,-2837.500786773381,
530,530.0,-2837.4923574405807,
531,531.0,-2837.491493851545,
532,532.0,-2837.488040313937,
533,533.0,-2837.487486408464,
534,534.0,-2837.4852840898197,
535,535.0,-2837.4828621011543,
536,536.0,-2837.4828435609393,
537,537.0,-2837.482504858226,
538,538.0,-2837.4802273855203,
539,539.0,-2837.475510712595,
540,540.0,-2837.473704453483,
541,541.0,-2837.4709462612104,
542,542.0,-2837.4689678099817,
543,543.0,-2837.46871936908,
544,544.0,-2837.464367060173,
545,545.0,-2837.4614428363525,
546,546.0,-2837.4598681238836,
547,547.0,-2837.4582121761055,
548,548.0,-2837.4565527472773,
549,549.0,-2837.4507732206457,
550,550.0,-2837.4442176561747,
551,551.0,-2837.4418520368545,
552,552.0,-2837.440711150355,
553,553.0,-2837.4350538068043,
554,554.0,-2837.4304659720365,
555,555.0,-2837.4250449666306,
556,556.0,-2837.424695199744,
557,557.0,-2837.421364454735,
558,558.0,-2837.4209618864193,
559,559.0,-2837.4103984361154,
560,560.0,-2837.4082890932955,
561,561.0,-2837.4082294658806,
562,562.0,-2837.4069107723826,
563,563.0,-2837.4045617339034,
564,564.0,-2837.403377691527,
565,565.0,-2837.3985130513743,
566,566.0,-2837.3971486919454,
567,567.0,-2837.3936197296202,
568,568.0,-2837.390838259754,
569,569.0,-2837.389457728537,
570,570.0,-2837.3888246017364,
571,571.0,-2837.3860898568796,
572,572.0,-2837.384352821787,
573,573.0,-2837.3840763193816,
574,574.0,-2837.379546802012,
575,575.0,-2837.3767919035267,
576,576.0,-2837.373697314884,
577,577.0,-2837.36867883675,
578,578.0,-2837.359740500751,
579,579.0,-2837.3461601127538,
580,580.0,-2837.339029279095,
581,581.0,-2837.328212824948,
582,582.0,-2837.3223665076434,
583,583.0,-2837.320918471885,
584,584.0,-2837.3192033586083,
585,585.0,-2837.314297316985,
586,586.0,-2837.304367214834,
587,587.0,-2837.3043406226816,
588,588.0,-2837.30176518316,
589,589.0,-2837.300138896467,
590,590.0,-2837.2976024539034,
591,591.0,-2837.2966127294458,
592,592.0,-2837.2965653554847,
593,593.0,-2837.294471662672,
594,594.0,-2837.2936639163286,
595,595.0,-2837.292710519201,
596,596.0,-2837.2927090271673,
597,597.0,-2837.2903428799655,
598,598.0,-2837.288409026404,
599,599.0,-2837.285249301308,
600,600.0,-2837.2804702224416,
601,601.0,-2837.279626550784,
602,602.0,-2837.2784508272507,
603,603.0,-2837.2770240995847,
604,604.0,-2837.2677694429885,
605,605.0,-2837.266849170009,
606,606.0,-2837.266825159097,
607,607.0,-2837.256944731263,
608,608.0,-2837.256813678352,
609,609.0,-2837.2567452359535,
610,610.0,-2837.2561347925202,
611,611.0,-2837.2529082394503,
612,612.0,-2837.250047095126,
613,613.0,-2837.2499790331854,
614,614.0,-2837.2471113312095,
615,615.0,-2837.246683931935,
616,616.0,-2837.2462377486427,
617,617.0,-2837.244802553511,
618,618.0,-2837.2444979488196,
619,619.0,-2837.2442922173013,
620,620.0,-2837.244190586467,
621,621.0,-2837.244107291054,
622,622.0,-2837.241605300712,
623,623.0,-2837.241582994876,
624,624.0,-2837.240134680559,
625,625.0,-2837.2382139054835,
626,626.0,-2837.235156197222,
627,627.0,-2837.2345797048256,
628,628.0,-2837.234130247046,
629,629.0,-2837.2328453862647,
630,630.0,-2837.2305228418954,
631,631.0,-2837.2289771149535,
632,632.0,-2837.2267746443817,
633,633.0,-2837.225461501255,
634,634.0,-2837.223787381356,
635,635.0,-2837.2237412242803,
636,636.0,-2837.223728640903,
637,637.0,-2837.2163371924053,
638,638.0,-2837.2107663216634,
639,639.0,-2837.207855940224,
640,640.0,-2837.2049839224783,
641,641.0,-2837.2037055094656,
642,642.0,-2837.2028894336495,
643,643.0,-2837.202011868048,
644,644.0,-2837.2006249958663,
645,645.0,-2837.1995990246687,
646,646.0,-2837.19861373265,
647,647.0,-2837.195896381366,
648,648.0,-2837.1915792897726,
649,649.0,-2837.191427989422,
650,650.0,-2837.1895626271494,
651,651.0,-2837.1875866491055,
652,652.0,-2837.186843712113,
653,653.0,-2837.185926196762,
654,654.0,-2837.1851871905073,
655,655.0,-2837.1844617501033,
656,656.0,-2837.1820489972365,
657,657.0,-2837.18170716386,
658,658.0,-2837.1809186573323,
659,659.0,-2837.18053180475,
660,660.0,-2837.180424829441,
661,661.0,-2837.179554929834,
662,662.0,-2837.1792332603113,
663,663.0,-2837.1784985369522,
664,664.0,-2837.1775460225654,
665,665.0,-2837.1755890447594,
666,666.0,-2837.175348562525,
667,667.0,-2837.1751434206226,
668,668.0,-2837.1739763562305,
669,669.0,-2837.1739621528013,
670,670.0,-2837.1719418987927,
671,671.0,-2837.169784600121,
672,672.0,-2837.166854544319,
673,673.0,-2837.1661226523297,
674,674.0,-2837.1653157637897,
675,675.0,-2837.164213229804,
676,676.0,-2837.161738466122,
677,677.0,-2837.161353163417,
678,678.0,-2837.1613094135564,
679,679.0,-2837.1611662155983,
680,680.0,-2837.1609313209874,
681,681.0,-2837.1603258958276,
682,682.0,-2837.158466308783,
683,683.0,-2837.1575180638447,
684,684.0,-2837.1547831415887,
685,685.0,-2837.1522574046767,
686,686.0,-2837.1496488122752,
687,687.0,-2837.147473130795,
688,688.0,-2837.1469239057537,
689,689.0,-2837.145521779574,
690,690.0,-2837.1454803976794,
691,691.0,-2837.1451092477314,
692,692.0,-2837.1440041827113,
693,693.0,-2837.1413485685434,
694,694.0,-2837.1411512625264,
695,695.0,-2837.140899361785,
696,696.0,-2837.140896132027,
697,697.0,-2837.1408282288644,
698,698.0,-2837.1402088878817,
699,699.0,-2837.1396900506497,
700,700.0,-2837.1395725970933,
701,701.0,-2837.1390222661294,
702,702.0,-2837.1370914956974,
703,703.0,-2837.1358379958588,
704,704.0,-2837.1347681864163,
705,705.0000000000001,-2837.1342325857613,
706,706.0000000000001,-2837.131294120586,
707,706.9999999999999,-2837.1307192463787,
708,707.9999999999999,-2837.1293752243755,
709,708.9999999999999,-2837.12543945259,
710,710.0,-2837.1239654193123,
711,711.0,-2837.1236008689034,
712,712.0,-2837.1230006830647,
713,713.0,-2837.118298854779,
714,714.0,-2837.1182294781875,
715,715.0,-2837.1166703402528,
716,716.0,-2837.114004012676,
717,717.0,-2837.1118406414835,
718,718.0,-2837.111175667179,
719,719.0,-2837.111109731736,
720,720.0,-2837.110307470417,
721,721.0,-2837.109265589261,
722,722.0,-2837.1087904254327,
723,723.0,-2837.1056261479425,
724,724.0,-2837.1049858373462,
725,725.0,-2837.104402908809,
726,726.0000000000001,-2837.1041114246104,
727,727.0000000000001,-2837.1025762945683,
728,728.0000000000001,-2837.101104389045,
729,728.9999999999999,-2837.0988392253576,
730,729.9999999999999,-2837.0976654899982,
731,730.9999999999999,-2837.095861000794,
732,732.0,-2837.0952525411076,
733,733.0,-2837.094626555387,
734,734.0,-2837.09313382435,
735,735.0,-2837.0924822327133,
736,736.0,-2837.0903346052305,
737,737.0,-2837.0893373414,
738,738.0,-2837.0879741837243,
739,739.0,-2837.087296448206,
740,740.0,-2837.0870996231865,
741,741.0,-2837.0844735778087,
742,742.0,-2837.078652113593,
743,743.0,-2837.0781448924245,
744,744.0,-2837.077553263522,
745,745.0,-2837.0760731958467,
746,746.0,-2837.075717360014,
747,747.0,-2837.0734509227755,
748,748.0000000000001,-2837.0666464030533,
749,749.0000000000001,-2837.0661025587083,
750,750.0000000000001,-2837.0647779521564,
751,750.9999999999999,-2837.0638649944885,
752,751.9999999999999,-2837.063196174242,
753,753.0,-2837.0615776426116,
754,754.0,-2837.0606959495444,
755,755.0,-2837.0584824008915,
756,756.0,-2837.057970829946,
757,757.0,-2837.057565993007,
758,758.0,-2837.0552410627774,
759,759.0,-2837.0491879744313,
760,760.0,-2837.04580681415,
761,761.0,-2837.045505942708,
762,762.0,-2837.0447710491194,
763,763.0,-2837.0423691261094,
764,764.0,-2837.0416210431413,
765,765.0,-2837.0414901976374,
766,766.0,-2837.0394537279412,
767,767.0,-2837.039262669814,
768,768.0,-2837.038884279375,
769,769.0000000000001,-2837.0388236720773,
770,770.0000000000001,-2837.0364233624514,
771,771.0000000000001,-2837.035660987936,
772,771.9999999999999,-2837.0348711424235,
773,772.9999999999999,-2837.0330707610487,
774,773.9999999999999,-2837.029627465962,
775,775.0,-2837.0270122334896,
776,776.0,-2837.0228033386584,
777,777.0,-2837.021959564292,
778,778.0,-2837.0214937739947,
779,779.0,-2837.0199035714422,
780,780.0,-2837.0169138351584,
781,781.0,-2837.0157844912455,
782,782.0,-2837.010610881826,
783,783.0,-2837.009282868205,
784,784.0,-2837.004940131668,
785,785.0,-2837.0045353311716,
786,786.0,-2837.0028479269063,
787,787.0,-2836.9987899254597,
788,788.0,-2836.9985168133526,
789,789.0,-2836.997649808157,
790,790.0,-2836.994520858279,
791,791.0000000000001,-2836.9943698861803,
792,792.0000000000001,-2836.989172291629,
