,index,hotbit
0,0,-96.86428969956171
1,1,-96.86166528066235
2,2,-96.85967105011798
3,3,-96.85925507835634
4,4,-96.85491530262789
5,5,-96.85244574334308
6,6,-96.82612368111893
7,7,-96.82559155148067
8,8,-96.82099841106651
9,9,-96.82060719380786
10,10,-96.81716115724544
11,11,-96.81594680310388
12,12,-96.81445968851085
13,13,-96.81427470705273
14,14,-96.8142292219377
15,15,-96.81366526654347
16,16,-96.81048979755178
17,17,-96.80867342423073
18,18,-96.80771800969455
19,19,-96.80734040244056
20,20,-96.80721286689982
21,21,-96.80031255552933
22,22,-96.77646120898464
23,23,-96.77186348925704
24,24,-96.76765895728704
25,25,-96.75297865333494
26,26,-96.75294280997207
27,27,-96.75193728888303
28,28,-96.7510072020101
29,29,-96.74891325547685
30,30,-96.74787420550297
31,31,-96.7476887331386
32,32,-96.74747861348771
33,33,-96.7469319408383
34,34,-96.74660006745057
35,35,-96.74642134836279
36,36,-96.74387760718616
37,37,-96.74260856079559
38,38,-96.74213796925198
39,39,-96.74195139492724
40,40,-96.73874623922711
41,41,-96.73793558980003
42,42,-96.73462768462116
43,43,-96.72108957016155
44,44,-96.71833542328886
45,45,-96.71562956505807
46,46,-96.6993047975526
47,47,-96.69865587671086
48,48,-96.6920431610124
49,49,-96.68718368306293
50,50,-96.66791601310683
51,51,-96.66391695616323
52,52,-96.65649538530351
53,53,-96.6444947263326
54,54,-96.637123127353
55,55,-96.61659925157505
