,index,hotbit
247,247,-106.10228872488608
248,248,-106.10226151705274
249,249,-106.10151661305679
250,250,-106.10010619148443
251,251,-106.09965295093059
252,252,-106.0988225467147
253,253,-106.09852785155329
254,254,-106.09795415080566
255,255,-106.09783313639377
256,256,-106.09712911483939
257,257,-106.09618053962686
258,258,-106.09578175402714
259,259,-106.09573616580894
260,260,-106.09528805988259
261,261,-106.09348199424039
262,262,-106.09235770793771
263,263,-106.09235023080214
264,264,-106.09086476601635
265,265,-106.08854348408954
266,266,-106.08680269557374
267,267,-106.08618501692263
268,268,-106.08529000455758
269,269,-106.08522859431753
270,270,-106.08479443935687
271,271,-106.08472303452163
272,272,-106.08378118034659
273,273,-106.08361682808913
274,274,-106.08338990608979
275,275,-106.08333794736461
276,276,-106.08308866309972
277,277,-106.08217292202244
278,278,-106.08039409523235
279,279,-106.08026552213516
280,280,-106.0780913333042
281,281,-106.07524736130767
282,282,-106.07497794774372
283,283,-106.07366901809382
284,284,-106.07350021030197
285,285,-106.07333097318781
286,286,-106.07308231419188
287,287,-106.07245289540901
288,288,-106.07148807681801
289,289,-106.07148637154228
290,290,-106.07127931171817
291,291,-106.07058573289135
292,292,-106.0703708943563
293,293,-106.0699456094444
294,294,-106.06901803713436
295,295,-106.06886613577115
296,296,-106.06841444348527
297,297,-106.06733331260546
298,298,-106.06656610724542
299,299,-106.06653968672254
300,300,-106.06552963648676
301,301,-106.06524551994687
302,302,-106.06471992921286
303,303,-106.0640354684989
304,304,-106.06374531478355
305,305,-106.06356951564919
306,306,-106.06254949896447
307,307,-106.06188994840477
308,308,-106.06139974110704
309,309,-106.06013315645544
310,310,-106.05951049645967
311,311,-106.05800356534428
312,312,-106.05765947104464
313,313,-106.0560694918646
314,314,-106.05579884030487
315,315,-106.05541984249476
316,316,-106.05530869380198
317,317,-106.05485625210827
318,318,-106.05337655887001
319,319,-106.0532748170599
320,320,-106.05309308775122
321,321,-106.05289664883901
322,322,-106.05283262760565
323,323,-106.05272395327847
324,324,-106.0525872342663
325,325,-106.05254280594829
326,326,-106.05234847757436
327,327,-106.05098391142906
328,328,-106.05020344647312
329,329,-106.04867366511837
330,330,-106.04809208493805
331,331,-106.04771408730187
332,332,-106.0473862107417
333,333,-106.04710311832162
334,334,-106.04503513057716
335,335,-106.04480094186727
336,336,-106.0436967319929
337,337,-106.0435634443212
338,338,-106.04239123007164
339,339,-106.0420215898622
340,340,-106.04201709178244
341,341,-106.04153646785551
342,342,-106.04126324830122
343,343,-106.04111512715212
344,344,-106.04105038328726
345,345,-106.03960542117636
346,346,-106.0395839608849
347,347,-106.03946012306835
348,348,-106.03911454433648
349,349,-106.03748081534809
350,350,-106.03616642853683
351,351,-106.03506293026749
352,352,-106.03445211464748
353,353,-106.03415390327643
354,354,-106.03355846731176
355,355,-106.03296589570732
356,356,-106.03280362057467
357,357,-106.03153991981173
358,358,-106.03131919015016
359,359,-106.03082568320588
360,360,-106.02968757810481
361,361,-106.02952862398172
362,362,-106.02937689933401
363,363,-106.02895394146731
364,364,-106.02886784686302
365,365,-106.02872173113053
366,366,-106.02820597643256
367,367,-106.027713677713
368,368,-106.02740190494103
369,369,-106.0271858763781
370,370,-106.0266082299936
371,371,-106.02660651637063
