,index,hotbit,gaussian
792,792.0000000000001,-2837.560840710825,
793,793.0000000000001,-2837.55934399806,
794,793.9999999999999,-2837.5590972906593,
795,794.9999999999999,-2837.5568299636116,
796,795.9999999999999,-2837.553287098339,
797,797.0,-2837.547892734354,
798,798.0,-2837.5430141028983,
799,799.0,-2837.5416347976898,
800,800.0,-2837.538597765819,
801,801.0,-2837.538013889393,
802,802.0,-2837.531465236891,
803,803.0,-2837.5298858333504,
804,804.0,-2837.5273171427834,
805,805.0,-2837.5261200085697,
806,806.0,-2837.521389150934,
807,807.0,-2837.520185879149,
808,808.0,-2837.5149330276076,
809,809.0,-2837.51341902198,
810,810.0,-2837.511418222298,
811,811.0,-2837.510998294711,
812,812.0,-2837.508058690844,
813,813.0000000000001,-2837.5069263712503,
814,814.0000000000001,-2837.505027107879,
815,815.0000000000001,-2837.504688794277,
816,815.9999999999999,-2837.501604628655,
817,816.9999999999999,-2837.499436128272,
818,817.9999999999999,-2837.4978951718913,
819,819.0,-2837.49738969458,
820,820.0,-2837.494800522808,
821,821.0,-2837.492515415559,
822,822.0,-2837.4904580867005,
823,823.0,-2837.4865875500614,
824,824.0,-2837.4865529465383,
825,825.0,-2837.483272030373,
826,826.0,-2837.478160052538,
827,827.0,-2837.476474650159,
828,828.0,-2837.473538866177,
829,829.0,-2837.4658081214407,
830,830.0,-2837.4648937687407,
831,831.0,-2837.462762446611,
832,832.0,-2837.4621614996413,
833,833.0,-2837.4605142258642,
834,834.0000000000001,-2837.4551345493137,
835,835.0000000000001,-2837.4542522645834,
836,836.0000000000001,-2837.448944356775,
837,836.9999999999999,-2837.4469570962274,
838,837.9999999999999,-2837.4452869976876,
839,838.9999999999999,-2837.442459859992,
840,840.0,-2837.4423804414287,
841,841.0,-2837.4410923477662,
842,842.0,-2837.4402509044376,
843,843.0,-2837.4372566863226,
844,844.0,-2837.4334649930224,
845,845.0,-2837.4277792595994,
846,846.0,-2837.427620318147,
847,847.0,-2837.427401622185,
848,848.0,-2837.4272944217973,
849,849.0,-2837.424992769106,
850,850.0,-2837.4219175776757,
851,851.0,-2837.420881401635,
852,852.0,-2837.4206657817376,
853,853.0,-2837.416286747243,
854,854.0,-2837.415155130658,
855,855.0,-2837.4079989904176,
856,856.0000000000001,-2837.407603406035,
857,857.0000000000001,-2837.4063308080645,
858,858.0000000000001,-2837.406256861736,
859,858.9999999999999,-2837.4048878244917,
860,859.9999999999999,-2837.3968726221506,
861,860.9999999999999,-2837.3944532886503,
862,862.0,-2837.3942512691447,
863,863.0,-2837.392071823712,
864,864.0,-2837.391582801421,
865,865.0,-2837.390967857803,
866,866.0,-2837.388253690835,
867,867.0,-2837.3880413347606,
868,868.0,-2837.3877664879874,
869,869.0,-2837.3848112349456,
870,870.0,-2837.384425360806,
871,871.0,-2837.3823735764286,
872,872.0,-2837.381134340266,
873,873.0,-2837.3797203573163,
874,874.0,-2837.370890074211,
875,875.0,-2837.370110971865,
876,876.0,-2837.366102905804,
877,877.0,-2837.3649510372197,
878,878.0000000000001,-2837.3647009540537,
879,879.0000000000001,-2837.3613558105703,
880,880.0000000000001,-2837.3611957726466,
881,880.9999999999999,-2837.360267004991,
882,881.9999999999999,-2837.358378192201,
883,882.9999999999999,-2837.3575159274205,
884,884.0,-2837.354144696661,
885,885.0,-2837.35324827692,
886,886.0,-2837.34978243218,
887,887.0,-2837.343009420336,
888,888.0,-2837.342671901481,
889,889.0,-2837.33663688382,
890,890.0,-2837.335232757683,
891,891.0,-2837.3348690652288,
892,892.0,-2837.333336245894,
893,893.0,-2837.330668823726,
894,894.0,-2837.3290874722716,
895,895.0,-2837.3263913192127,
896,896.0,-2837.3237571832883,
897,897.0,-2837.3208773790716,
898,898.0,-2837.3187597503697,
899,899.0,-2837.317924163612,
900,900.0000000000001,-2837.3178968891916,
901,901.0000000000001,-2837.317831627186,
902,902.0000000000001,-2837.3167194386374,
903,902.9999999999999,-2837.315594996143,
904,903.9999999999999,-2837.315115258214,
905,904.9999999999999,-2837.3131622362093,
906,906.0,-2837.3105305038825,
907,907.0,-2837.3091615247977,
908,908.0,-2837.308107333796,
909,909.0,-2837.3063262557866,
910,910.0,-2837.3044946179734,
911,911.0,-2837.301823032487,
912,912.0,-2837.3012752841696,
913,913.0,-2837.3011068161895,
914,914.0,-2837.295631152513,
915,915.0,-2837.290510776819,
916,916.0,-2837.2898954015286,
917,917.0,-2837.287970199512,
918,918.0,-2837.285045269243,
919,919.0,-2837.283327200252,
920,920.0,-2837.2802845703172,
921,921.0000000000001,-2837.2784203309493,
922,922.0000000000001,-2837.277547135319,
923,923.0000000000001,-2837.2775418382703,
924,923.9999999999999,-2837.271485215642,
925,924.9999999999999,-2837.263305642975,
926,925.9999999999999,-2837.262257584984,
927,927.0,-2837.2574160746162,
928,928.0,-2837.2402302979885,
929,929.0,-2837.2322183070546,
930,930.0,-2837.217003494783,
931,931.0,-2837.2153152539618,
932,932.0,-2837.2138807216947,
933,933.0,-2837.213067427871,
934,934.0,-2837.2077187358027,
935,935.0,-2837.2056725430875,
936,936.0,-2837.195384205583,
937,937.0,-2837.183086066429,
938,938.0,-2837.1819453555736,
939,939.0,-2837.180648207035,
940,940.0,-2837.1682143670932,
941,941.0,-2837.1673166613787,
942,942.0,-2837.1655489102773,
943,943.0000000000001,-2837.161686124766,
944,944.0000000000001,-2837.1609011582577,
945,945.0000000000001,-2837.1542766513903,
946,945.9999999999999,-2837.152945977426,
947,946.9999999999999,-2837.151952276627,
948,947.9999999999999,-2837.1457964501496,
949,949.0,-2837.140364753003,
950,950.0,-2837.123342969841,
951,951.0,-2837.108597299042,
952,952.0,-2837.096831611577,
953,953.0,-2837.0933351578456,
954,954.0,-2837.089653480738,
955,955.0,-2837.0888763337925,
956,956.0,-2837.082943825404,
957,957.0,-2837.0740186087805,
958,958.0,-2837.0682396905977,
959,959.0,-2837.0629072321485,
960,960.0,-2837.0382544939935,
961,961.0,-2837.028531788119,
962,962.0,-2837.017495194059,
963,963.0,-2837.014634875482,
964,964.0,-2837.0129090084206,
965,965.0000000000001,-2836.9904831907575,
966,966.0000000000001,-2836.986655179178,
967,967.0000000000001,-2836.9751294628413,
968,967.9999999999999,-2836.971738933344,
969,968.9999999999999,-2836.950801987313,
970,969.9999999999999,-2836.9455794001924,
971,971.0,-2836.934477149447,
972,972.0,-2836.8689390461977,
973,973.0,-2836.8676915904193,
974,974.0,-2836.8159100977014,
975,975.0,-2836.7656726125733,
976,976.0,-2836.743461899215,
977,977.0,-2836.7148240558877,
978,978.0,-2836.67548727259,
979,979.0,-2836.6714566438327,
980,980.0,-2836.648923394524,
981,981.0,-2836.6461664059575,
982,982.0,-2836.6032570150755,
983,983.0,-2836.5764130011657,
984,984.0,-2836.5725290399796,
985,985.0,-2836.5593125196733,
986,986.0,-2836.5503778093357,
987,987.0000000000001,-2836.534216723733,
988,988.0000000000001,-2836.4934642198573,
989,989.0000000000001,-2836.4744393228434,
990,989.9999999999999,-2836.458302174356,
991,990.9999999999999,-2836.442734952879,
992,991.9999999999999,-2836.3804234981453,
993,993.0,-2836.2636505131472,
994,994.0,-2836.258245062877,
995,995.0,-2836.251452009619,
996,996.0,-2836.239956675085,
997,997.0,-2836.2182077722305,
998,998.0,-2836.1636697669587,
999,999.0,-2836.142800761467,
1000,1000.0,-2836.1418922437692,
1001,1001.0,-2836.138435081165,
1002,1002.0,-2836.1347834170274,
1003,1003.0,-2836.113514382284,
1004,1004.0,-2836.1110319423474,
1005,1005.0,-2836.109427734061,
1006,1006.0,-2836.1034268727444,
1007,1007.0,-2836.101273876032,
1008,1008.0000000000001,-2836.0976441498406,
1009,1009.0000000000001,-2836.088368795306,
1010,1010.0000000000001,-2836.085635575872,
1011,1010.9999999999999,-2836.0807366409667,
1012,1011.9999999999999,-2836.073567887497,
1013,1012.9999999999999,-2836.07235813806,
1014,1014.0,-2836.070834697296,
1015,1015.0,-2836.0694292911035,
1016,1016.0,-2836.062047341365,
1017,1017.0,-2836.0579560234605,
1018,1018.0,-2836.055570246454,
1019,1019.0,-2836.052204578012,
1020,1020.0,-2836.0509897952825,
1021,1021.0,-2836.0400637014363,
1022,1022.0,-2836.0377001935612,
1023,1023.0,-2836.028642250003,
1024,1024.0,-2836.026767305058,
1025,1025.0,-2836.026677709534,
1026,1026.0,-2836.0215702633077,
1027,1027.0,-2836.0193840886077,
1028,1028.0,-2836.0145873272163,
1029,1029.0,-2836.0138652770897,
1030,1030.0,-2836.0114082898617,
1031,1031.0,-2836.011200204924,
1032,1032.0,-2836.010495021977,
1033,1033.0,-2835.9977639221966,
1034,1034.0,-2835.9962545404337,
1035,1035.0,-2835.993470777334,
1036,1036.0,-2835.992923540995,
1037,1037.0,-2835.991933856661,
1038,1038.0,-2835.986544931063,
1039,1039.0,-2835.9836973056636,
1040,1040.0,-2835.9815272307396,
1041,1041.0,-2835.9754735982287,
1042,1042.0,-2835.9675147664093,
1043,1043.0,-2835.9642639094973,
1044,1044.0,-2835.9636920764947,
1045,1045.0,-2835.963309382739,
1046,1046.0,-2835.9529167600804,
1047,1047.0,-2835.952156490357,
1048,1048.0,-2835.9492465415537,
1049,1049.0,-2835.945880629636,
1050,1050.0,-2835.941641708698,
1051,1051.0,-2835.9410164374412,
1052,1052.0,-2835.940041233333,
1053,1053.0,-2835.9389230459683,
1054,1054.0,-2835.936736259845,
1055,1055.0,-2835.933837521759,
1056,1056.0,-2835.9336998686626,
1057,1057.0,-2835.9300933160794,
1058,1058.0,-2835.9293176795063,
1059,1059.0,-2835.9259386627605,
1060,1060.0,-2835.918655719572,
1061,1061.0,-2835.9179790394987,
1062,1062.0,-2835.9172706997906,
1063,1063.0,-2835.915150227124,
1064,1064.0,-2835.9101014544876,
1065,1065.0,-2835.9018383851867,
1066,1066.0,-2835.897534725706,
1067,1067.0,-2835.8925176024286,
1068,1068.0,-2835.8905119570727,
1069,1069.0,-2835.8844656907895,
1070,1070.0,-2835.883015756761,
1071,1071.0,-2835.8820280117984,
1072,1072.0,-2835.8810600895977,
1073,1073.0,-2835.880579292316,
1074,1074.0,-2835.87622313195,
1075,1075.0,-2835.8756077651806,
1076,1076.0,-2835.872143924043,
1077,1077.0,-2835.8715320664514,
1078,1078.0,-2835.8694649553804,
1079,1079.0,-2835.867881127108,
1080,1080.0,-2835.8621473799008,
1081,1081.0,-2835.8594785983187,
1082,1082.0,-2835.8593031902014,
1083,1083.0,-2835.858802859626,
1084,1084.0,-2835.858077205676,
1085,1085.0,-2835.8540638418476,
1086,1086.0,-2835.8522208047907,
1087,1087.0,-2835.8496768706946,
1088,1088.0,-2835.8478344265054,
1089,1089.0,-2835.8446208270634,
1090,1090.0,-2835.844398573698,
1091,1091.0,-2835.840331203826,
1092,1092.0,-2835.839308136958,
1093,1093.0,-2835.836498433748,
1094,1094.0,-2835.835442394352,
1095,1095.0,-2835.8327097309984,
1096,1096.0,-2835.8324886139976,
1097,1097.0,-2835.832451711494,
1098,1098.0,-2835.830077649434,
1099,1099.0,-2835.8276501231444,
1100,1100.0,-2835.82738818023,
1101,1101.0,-2835.8247316108273,
1102,1102.0,-2835.823612878412,
1103,1103.0,-2835.820023204192,
1104,1104.0,-2835.8122915057224,
1105,1105.0,-2835.806334250623,
1106,1106.0,-2835.7925652392632,
1107,1107.0,-2835.790868849406,
1108,1108.0,-2835.7821568930476,
1109,1109.0,-2835.781903343657,
1110,1110.0,-2835.779787554349,
1111,1111.0,-2835.7791568770554,
1112,1112.0,-2835.7790952551104,
1113,1113.0,-2835.778322426607,
1114,1114.0,-2835.76560667313,
1115,1115.0,-2835.7644609083372,
1116,1116.0,-2835.7544295332314,
1117,1117.0,-2835.7526448846115,
1118,1118.0,-2835.7515430620456,
1119,1119.0,-2835.7501698444007,
1120,1120.0,-2835.7445511908113,
1121,1121.0,-2835.7397784855307,
1122,1122.0,-2835.739144697924,
1123,1123.0,-2835.7357896796666,
1124,1124.0,-2835.725421205151,
1125,1125.0,-2835.7231880437853,
1126,1126.0,-2835.7196517605257,
1127,1127.0,-2835.7187960663305,
1128,1128.0,-2835.7136016201152,
1129,1129.0,-2835.710368851993,
1130,1130.0,-2835.7053196744596,
1131,1131.0,-2835.69129479847,
1132,1132.0,-2835.680060086587,
1133,1133.0,-2835.676501284891,
1134,1134.0,-2835.6738295183686,
1135,1135.0,-2835.672616757858,
1136,1136.0,-2835.6586137139243,
1137,1137.0,-2835.6561361072672,
1138,1138.0,-2835.6556677598305,
1139,1139.0,-2835.6509191947926,
1140,1140.0,-2835.6504488794885,
1141,1141.0,-2835.648905486651,
1142,1142.0,-2835.64133637152,
1143,1143.0,-2835.640016384586,
1144,1144.0,-2835.639998055235,
1145,1145.0,-2835.6398627058393,
1146,1146.0,-2835.6391074224434,
1147,1147.0,-2835.634539036666,
1148,1148.0,-2835.6331590148848,
1149,1149.0,-2835.63294436373,
1150,1150.0,-2835.6323784523884,
1151,1151.0,-2835.627503686098,
1152,1152.0,-2835.6223748289854,
1153,1153.0,-2835.621612071148,
1154,1154.0,-2835.6159868721384,
1155,1155.0,-2835.6059208324086,
1156,1156.0,-2835.603066926425,
1157,1157.0,-2835.587506562106,
1158,1158.0,-2835.5842973764716,
1159,1159.0,-2835.574146053802,
1160,1160.0,-2835.542782157884,
1161,1161.0,-2835.532463946264,
1162,1162.0,-2835.5222217487576,
1163,1163.0,-2835.4783776376203,
1164,1164.0,-2835.4477420910484,
1165,1165.0,-2835.442603825255,
1166,1166.0,-2835.4357860988152,
1167,1167.0,-2835.4330937937,
1168,1168.0,-2835.429336458256,
1169,1169.0,-2835.414057419575,
1170,1170.0,-2835.3992129725134,
1171,1171.0,-2835.3156044902435,
1172,1172.0,-2835.22514651706,
1173,1173.0,-2835.2231999112737,
1174,1174.0,-2835.1369469494093,
1175,1175.0,-2835.1196114758845,
1176,1176.0,-2835.0760828584093,
1177,1177.0,-2835.067895285912,
1178,1178.0,-2834.987340703902,
1179,1179.0,-2834.92760108686,
1180,1180.0,-2834.9162505606982,
1181,1181.0,-2834.810933191382,
1182,1182.0,-2834.737793184467,
1183,1183.0,-2834.726212291299,
1184,1184.0,-2834.6342528032797,
1185,1185.0,-2834.6040030207837,
1186,1186.0,-2834.522526125786,
1187,1187.0,-2834.514516914218,
1188,1188.0,-2834.4953868457274,
1189,1189.0,-2834.4839111393435,
1190,1190.0,-2834.4730717293774,
1191,1191.0,-2834.4679838886814,
1192,1192.0,-2834.460624226739,
1193,1193.0,-2834.438667253175,
1194,1194.0,-2834.437662546593,
1195,1195.0,-2834.422500630681,
1196,1196.0,-2834.4224307441045,
1197,1197.0,-2834.4109503220197,
1198,1198.0,-2834.406674632933,
1199,1199.0,-2834.3984985828224,
1200,1200.0,-2834.3907567675933,
1201,1201.0,-2834.381657236471,
1202,1202.0,-2834.3752063816587,
1203,1203.0,-2834.3737002789862,
1204,1204.0,-2834.371263705699,
1205,1205.0,-2834.361677200573,
1206,1206.0,-2834.3389634968976,
1207,1207.0,-2834.330683637525,
1208,1208.0,-2834.3076889931567,
1209,1209.0,-2834.2888796276925,
1210,1210.0,-2834.274682965952,
1211,1211.0,-2834.270251181358,
1212,1212.0,-2834.256760010245,
1213,1213.0,-2834.2434352108776,
1214,1214.0,-2834.243040211323,
1215,1215.0,-2834.2268842837157,
1216,1216.0,-2834.189471912635,
1217,1217.0,-2834.1889765888627,
1218,1218.0,-2834.185366057469,
1219,1219.0,-2834.1773188330912,
1220,1220.0,-2834.1566947123856,
1221,1221.0,-2834.1397468980153,
1222,1222.0,-2834.1179640382256,
1223,1223.0,-2834.092069740483,
1224,1224.0,-2834.0871198625237,
1225,1225.0,-2833.9887591126735,
1226,1226.0,-2833.7981771772857,
1227,1227.0,-2833.4061731518805,
1228,1228.0,-2832.27482510313,
